StartDate,StartHour,Direction,Count_Events,Median_Minutes,Bottom_10__Minutes,Top_10__Minutes
2022-10-03,18,Zimbabwe-SA,6,920.0999995,635.3499995,1517.508333
2022-10-03,19,Zimbabwe-SA,0,NA,NA,NA
2022-10-03,20,Zimbabwe-SA,1,487.95,487.95,487.95
2022-10-03,21,Zimbabwe-SA,0,NA,NA,NA
2022-10-03,22,Zimbabwe-SA,0,NA,NA,NA
2022-10-03,23,Zimbabwe-SA,0,NA,NA,NA
2022-10-04,0,Zimbabwe-SA,0,NA,NA,NA
2022-10-04,1,Zimbabwe-SA,0,NA,NA,NA
2022-10-04,2,Zimbabwe-SA,0,NA,NA,NA
2022-10-04,3,Zimbabwe-SA,1,293.566666,293.566666,293.566666
2022-10-04,4,Zimbabwe-SA,1,311.483333,311.483333,311.483333
2022-10-04,5,Zimbabwe-SA,1,247.733333,247.733333,247.733333
2022-10-04,6,Zimbabwe-SA,2,352.27499950000004,295.1483327,409.4016663
2022-10-04,7,Zimbabwe-SA,1,1205,1205,1205
2022-10-04,8,Zimbabwe-SA,1,1061.116666,1061.116666,1061.116666
2022-10-04,9,Zimbabwe-SA,1,471.483333,471.483333,471.483333
2022-10-04,10,Zimbabwe-SA,0,NA,NA,NA
2022-10-04,11,Zimbabwe-SA,0,NA,NA,NA
2022-10-04,12,Zimbabwe-SA,2,1277.6499995,465.5433327000002,2089.7566663
2022-10-04,13,Zimbabwe-SA,3,438.583333,243.10333299999996,473.9299994
2022-10-04,14,Zimbabwe-SA,0,NA,NA,NA
2022-10-04,15,Zimbabwe-SA,10,1062.8749994999998,1037.0949993999998,11358.646666299996
2022-10-04,16,Zimbabwe-SA,0,NA,NA,NA
2022-10-04,17,Zimbabwe-SA,3,632.016666,612.3366659999999,13253.883333199996
2022-10-04,18,Zimbabwe-SA,1,238.8,238.8,238.8
2022-10-04,19,Zimbabwe-SA,0,NA,NA,NA
2022-10-04,20,Zimbabwe-SA,0,NA,NA,NA
2022-10-04,21,Zimbabwe-SA,0,NA,NA,NA
2022-10-04,22,Zimbabwe-SA,0,NA,NA,NA
2022-10-04,23,Zimbabwe-SA,0,NA,NA,NA
2022-10-05,0,Zimbabwe-SA,0,NA,NA,NA
2022-10-05,1,Zimbabwe-SA,0,NA,NA,NA
2022-10-05,2,Zimbabwe-SA,0,NA,NA,NA
2022-10-05,3,Zimbabwe-SA,1,130.833333,130.833333,130.833333
2022-10-05,4,Zimbabwe-SA,0,NA,NA,NA
2022-10-05,5,Zimbabwe-SA,0,NA,NA,NA
2022-10-05,6,Zimbabwe-SA,0,NA,NA,NA
2022-10-05,7,Zimbabwe-SA,0,NA,NA,NA
2022-10-05,8,Zimbabwe-SA,0,NA,NA,NA
2022-10-05,9,Zimbabwe-SA,0,NA,NA,NA
2022-10-05,10,Zimbabwe-SA,0,NA,NA,NA
2022-10-05,11,Zimbabwe-SA,4,1049.866666,883.6833329,5388.131666000001
2022-10-05,12,Zimbabwe-SA,2,738.6749995,405.32166630000006,1072.0283326999995
2022-10-05,13,Zimbabwe-SA,0,NA,NA,NA
2022-10-05,14,Zimbabwe-SA,1,113.933333,113.933333,113.933333
2022-10-05,15,Zimbabwe-SA,6,993.941666,417.5416665,2049.983333
2022-10-05,16,Zimbabwe-SA,3,2040.916666,1112.5299996,7809.556665999999
2022-10-05,17,Zimbabwe-SA,4,753.841666,658.986666,7110.126666000003
2022-10-05,18,Zimbabwe-SA,0,NA,NA,NA
2022-10-05,19,Zimbabwe-SA,1,150.616666,150.616666,150.616666
2022-10-05,20,Zimbabwe-SA,1,888.583333,888.583333,888.583333
2022-10-05,21,Zimbabwe-SA,0,NA,NA,NA
2022-10-05,22,Zimbabwe-SA,0,NA,NA,NA
2022-10-05,23,Zimbabwe-SA,0,NA,NA,NA
2022-10-06,0,Zimbabwe-SA,0,NA,NA,NA
2022-10-06,1,Zimbabwe-SA,0,NA,NA,NA
2022-10-06,2,Zimbabwe-SA,0,NA,NA,NA
2022-10-06,3,Zimbabwe-SA,0,NA,NA,NA
2022-10-06,4,Zimbabwe-SA,2,309.1916665,306.91833330000003,311.4649997
2022-10-06,5,Zimbabwe-SA,1,209.666666,209.666666,209.666666
2022-10-06,6,Zimbabwe-SA,1,378.866666,378.866666,378.866666
2022-10-06,7,Zimbabwe-SA,2,745.0499995,442.10333270000007,1047.9966663
2022-10-06,8,Zimbabwe-SA,1,2139.766666,2139.766666,2139.766666
2022-10-06,9,Zimbabwe-SA,1,1127.683333,1127.683333,1127.683333
2022-10-06,10,Zimbabwe-SA,0,NA,NA,NA
2022-10-06,11,Zimbabwe-SA,0,NA,NA,NA
2022-10-06,12,Zimbabwe-SA,4,1783.9416665,1348.34,1869.5316661
2022-10-06,13,Zimbabwe-SA,3,910.45,906.7033328,921.6500000000002
2022-10-06,14,Zimbabwe-SA,1,572,572,572
2022-10-06,15,Zimbabwe-SA,4,6532.308333000001,2051.9366661,11792.2116661
2022-10-06,16,Zimbabwe-SA,2,1362.2416665,817.8083333000002,1906.6749997
2022-10-06,17,Zimbabwe-SA,2,593.5416660000001,523.121666,663.961666
2022-10-06,18,Zimbabwe-SA,1,656.45,656.45,656.45
2022-10-06,19,Zimbabwe-SA,0,NA,NA,NA
2022-10-06,20,Zimbabwe-SA,0,NA,NA,NA
2022-10-06,21,Zimbabwe-SA,0,NA,NA,NA
2022-10-06,22,Zimbabwe-SA,1,1827.383333,1827.383333,1827.383333
2022-10-06,23,Zimbabwe-SA,1,5245.2,5245.2,5245.2
2022-10-07,0,Zimbabwe-SA,0,NA,NA,NA
2022-10-07,1,Zimbabwe-SA,0,NA,NA,NA
2022-10-07,2,Zimbabwe-SA,0,NA,NA,NA
2022-10-07,3,Zimbabwe-SA,1,142.483333,142.483333,142.483333
2022-10-07,4,Zimbabwe-SA,0,NA,NA,NA
2022-10-07,5,Zimbabwe-SA,0,NA,NA,NA
2022-10-07,6,Zimbabwe-SA,2,216.0666665,203.1733333,228.9599997
2022-10-07,7,Zimbabwe-SA,0,NA,NA,NA
2022-10-07,8,Zimbabwe-SA,0,NA,NA,NA
2022-10-07,9,Zimbabwe-SA,2,4751.116666,1803.4766660000005,7698.756665999998
2022-10-07,10,Zimbabwe-SA,1,199.366666,199.366666,199.366666
2022-10-07,11,Zimbabwe-SA,0,NA,NA,NA
2022-10-07,12,Zimbabwe-SA,0,NA,NA,NA
2022-10-07,13,Zimbabwe-SA,3,322.116666,297.4233332,1866.8499995999996
2022-10-07,14,Zimbabwe-SA,4,2295.133333,889.0133331,8831.1099998
2022-10-07,15,Zimbabwe-SA,8,779.1,393.7466661,2683.5216659999996
2022-10-07,16,Zimbabwe-SA,0,NA,NA,NA
2022-10-07,17,Zimbabwe-SA,1,2057.983333,2057.983333,2057.983333
2022-10-07,18,Zimbabwe-SA,0,NA,NA,NA
2022-10-07,19,Zimbabwe-SA,0,NA,NA,NA
2022-10-07,20,Zimbabwe-SA,0,NA,NA,NA
2022-10-07,21,Zimbabwe-SA,0,NA,NA,NA
2022-10-07,22,Zimbabwe-SA,0,NA,NA,NA
2022-10-07,23,Zimbabwe-SA,0,NA,NA,NA
2022-10-08,0,Zimbabwe-SA,0,NA,NA,NA
2022-10-08,1,Zimbabwe-SA,0,NA,NA,NA
2022-10-08,2,Zimbabwe-SA,0,NA,NA,NA
2022-10-08,3,Zimbabwe-SA,0,NA,NA,NA
2022-10-08,4,Zimbabwe-SA,0,NA,NA,NA
2022-10-08,5,Zimbabwe-SA,2,925.858333,652.198333,1199.518333
2022-10-08,6,Zimbabwe-SA,5,548.95,120.4666664,1329.9033327999996
2022-10-08,7,Zimbabwe-SA,0,NA,NA,NA
2022-10-08,8,Zimbabwe-SA,0,NA,NA,NA
2022-10-08,9,Zimbabwe-SA,0,NA,NA,NA
2022-10-08,10,Zimbabwe-SA,2,671.0749995000001,422.0683327,920.0816663
2022-10-08,11,Zimbabwe-SA,2,704.4083329999999,312.04166660000004,1096.7749993999998
2022-10-08,12,Zimbabwe-SA,0,NA,NA,NA
2022-10-08,13,Zimbabwe-SA,1,1328.766666,1328.766666,1328.766666
2022-10-08,14,Zimbabwe-SA,5,282.383333,267.413333,5319.836665999997
2022-10-08,15,Zimbabwe-SA,12,1205.583333,681.1249997,13098.448332700002
2022-10-08,16,Zimbabwe-SA,3,713.266666,666.5733332,6403.093333199999
2022-10-08,17,Zimbabwe-SA,1,587.016666,587.016666,587.016666
2022-10-08,18,Zimbabwe-SA,2,706.5249995,632.7583327000001,780.2916663
2022-10-08,19,Zimbabwe-SA,0,NA,NA,NA
2022-10-08,20,Zimbabwe-SA,0,NA,NA,NA
2022-10-08,21,Zimbabwe-SA,0,NA,NA,NA
2022-10-08,22,Zimbabwe-SA,0,NA,NA,NA
2022-10-08,23,Zimbabwe-SA,0,NA,NA,NA
2022-10-09,0,Zimbabwe-SA,0,NA,NA,NA
2022-10-09,1,Zimbabwe-SA,0,NA,NA,NA
2022-10-09,2,Zimbabwe-SA,0,NA,NA,NA
2022-10-09,3,Zimbabwe-SA,0,NA,NA,NA
2022-10-09,4,Zimbabwe-SA,0,NA,NA,NA
2022-10-09,5,Zimbabwe-SA,2,755.1749994999999,323.9683327000001,1186.3816662999998
2022-10-09,6,Zimbabwe-SA,0,NA,NA,NA
2022-10-09,7,Zimbabwe-SA,2,209.6999995,197.4866663,221.9133327
2022-10-09,8,Zimbabwe-SA,1,333.216666,333.216666,333.216666
2022-10-09,9,Zimbabwe-SA,0,NA,NA,NA
2022-10-09,10,Zimbabwe-SA,4,777.4999995,592.5399999,1099.706666
2022-10-09,11,Zimbabwe-SA,2,468.258333,451.8649994,484.6516666
2022-10-09,12,Zimbabwe-SA,0,NA,NA,NA
2022-10-09,13,Zimbabwe-SA,0,NA,NA,NA
2022-10-09,14,Zimbabwe-SA,2,7598.1666665,2728.859999700001,12467.4733333
2022-10-09,15,Zimbabwe-SA,6,6430.783333,2100.625,14564.783333
2022-10-09,16,Zimbabwe-SA,1,707.533333,707.533333,707.533333
2022-10-09,17,Zimbabwe-SA,2,861.683333,816.4299994,906.9366666
2022-10-09,18,Zimbabwe-SA,0,NA,NA,NA
2022-10-09,19,Zimbabwe-SA,0,NA,NA,NA
2022-10-09,20,Zimbabwe-SA,0,NA,NA,NA
2022-10-09,21,Zimbabwe-SA,0,NA,NA,NA
2022-10-09,22,Zimbabwe-SA,0,NA,NA,NA
2022-10-09,23,Zimbabwe-SA,0,NA,NA,NA
2022-10-10,0,Zimbabwe-SA,0,NA,NA,NA
2022-10-10,1,Zimbabwe-SA,0,NA,NA,NA
2022-10-10,2,Zimbabwe-SA,0,NA,NA,NA
2022-10-10,3,Zimbabwe-SA,0,NA,NA,NA
2022-10-10,4,Zimbabwe-SA,3,433.65,354.61,534.0366664
2022-10-10,5,Zimbabwe-SA,1,245.166666,245.166666,245.166666
2022-10-10,6,Zimbabwe-SA,0,NA,NA,NA
2022-10-10,7,Zimbabwe-SA,1,135.533333,135.533333,135.533333
2022-10-10,8,Zimbabwe-SA,1,17051.766666,17051.766666,17051.766666
2022-10-10,9,Zimbabwe-SA,0,NA,NA,NA
2022-10-10,10,Zimbabwe-SA,0,NA,NA,NA
2022-10-10,11,Zimbabwe-SA,0,NA,NA,NA
2022-10-10,12,Zimbabwe-SA,0,NA,NA,NA
2022-10-10,13,Zimbabwe-SA,1,940.683333,940.683333,940.683333
2022-10-10,14,Zimbabwe-SA,1,731.983333,731.983333,731.983333
2022-10-10,15,Zimbabwe-SA,9,3532.5,1737.1333328,12104.029999599996
2022-10-10,16,Zimbabwe-SA,0,NA,NA,NA
2022-10-10,17,Zimbabwe-SA,1,562.216666,562.216666,562.216666
2022-10-10,18,Zimbabwe-SA,0,NA,NA,NA
2022-10-10,19,Zimbabwe-SA,0,NA,NA,NA
2022-10-10,20,Zimbabwe-SA,0,NA,NA,NA
2022-10-10,21,Zimbabwe-SA,0,NA,NA,NA
2022-10-10,22,Zimbabwe-SA,1,642.233333,642.233333,642.233333
2022-10-10,23,Zimbabwe-SA,0,NA,NA,NA
2022-10-11,0,Zimbabwe-SA,0,NA,NA,NA
2022-10-11,1,Zimbabwe-SA,0,NA,NA,NA
2022-10-11,2,Zimbabwe-SA,0,NA,NA,NA
2022-10-11,3,Zimbabwe-SA,0,NA,NA,NA
2022-10-11,4,Zimbabwe-SA,0,NA,NA,NA
2022-10-11,5,Zimbabwe-SA,1,124.533333,124.533333,124.533333
2022-10-11,6,Zimbabwe-SA,2,4244.4249995,2384.5783327000004,6104.2716663
2022-10-11,7,Zimbabwe-SA,0,NA,NA,NA
2022-10-11,8,Zimbabwe-SA,2,2297.4499994999996,1450.7433327,3144.1566662999994
2022-10-11,9,Zimbabwe-SA,0,NA,NA,NA
2022-10-11,10,Zimbabwe-SA,1,361.95,361.95,361.95
2022-10-11,11,Zimbabwe-SA,1,220.65,220.65,220.65
2022-10-11,12,Zimbabwe-SA,1,896.616666,896.616666,896.616666
2022-10-11,13,Zimbabwe-SA,1,315.4,315.4,315.4
2022-10-11,14,Zimbabwe-SA,5,729.1,580.3399998,779.5466662
2022-10-11,15,Zimbabwe-SA,5,955.233333,768.96,16196.4966664
2022-10-11,16,Zimbabwe-SA,9,1245.016666,1029.23,2612.839999399995
2022-10-11,17,Zimbabwe-SA,5,2001.583333,287.5633332,11288.033333199995
2022-10-11,18,Zimbabwe-SA,0,NA,NA,NA
2022-10-11,19,Zimbabwe-SA,0,NA,NA,NA
2022-10-11,20,Zimbabwe-SA,0,NA,NA,NA
2022-10-11,21,Zimbabwe-SA,0,NA,NA,NA
2022-10-11,22,Zimbabwe-SA,0,NA,NA,NA
2022-10-11,23,Zimbabwe-SA,0,NA,NA,NA
2022-10-12,0,Zimbabwe-SA,0,NA,NA,NA
2022-10-12,1,Zimbabwe-SA,0,NA,NA,NA
2022-10-12,2,Zimbabwe-SA,0,NA,NA,NA
2022-10-12,3,Zimbabwe-SA,0,NA,NA,NA
2022-10-12,4,Zimbabwe-SA,0,NA,NA,NA
2022-10-12,5,Zimbabwe-SA,0,NA,NA,NA
2022-10-12,6,Zimbabwe-SA,2,300.2999995,171.20666630000005,429.3933327
2022-10-12,7,Zimbabwe-SA,0,NA,NA,NA
2022-10-12,8,Zimbabwe-SA,0,NA,NA,NA
2022-10-12,9,Zimbabwe-SA,0,NA,NA,NA
2022-10-12,10,Zimbabwe-SA,1,1130.416666,1130.416666,1130.416666
2022-10-12,11,Zimbabwe-SA,5,6739.316666,452.5299996,12002.816666399996
2022-10-12,12,Zimbabwe-SA,2,397.8249995,321.7516663,473.8983327
2022-10-12,13,Zimbabwe-SA,4,747.8166665,375.1916662,9808.479999900002
2022-10-12,14,Zimbabwe-SA,1,172.316666,172.316666,172.316666
2022-10-12,15,Zimbabwe-SA,2,1027.3249995,791.8783327,1262.7716663
2022-10-12,16,Zimbabwe-SA,5,691.733333,628.4166662,840.3366662
2022-10-12,17,Zimbabwe-SA,1,534.65,534.65,534.65
2022-10-12,18,Zimbabwe-SA,0,NA,NA,NA
2022-10-12,19,Zimbabwe-SA,3,799.033333,727.6466666,1655.6999993999998
2022-10-12,20,Zimbabwe-SA,0,NA,NA,NA
2022-10-12,21,Zimbabwe-SA,0,NA,NA,NA
2022-10-12,22,Zimbabwe-SA,0,NA,NA,NA
2022-10-12,23,Zimbabwe-SA,0,NA,NA,NA
2022-10-13,0,Zimbabwe-SA,0,NA,NA,NA
2022-10-13,1,Zimbabwe-SA,0,NA,NA,NA
2022-10-13,2,Zimbabwe-SA,0,NA,NA,NA
2022-10-13,3,Zimbabwe-SA,0,NA,NA,NA
2022-10-13,4,Zimbabwe-SA,0,NA,NA,NA
2022-10-13,5,Zimbabwe-SA,0,NA,NA,NA
2022-10-13,6,Zimbabwe-SA,2,1719.2666665,1290.3333333,2148.1999997
2022-10-13,7,Zimbabwe-SA,0,NA,NA,NA
2022-10-13,8,Zimbabwe-SA,1,1894.783333,1894.783333,1894.783333
2022-10-13,9,Zimbabwe-SA,3,372.566666,366.4733332,858.1933331999999
2022-10-13,10,Zimbabwe-SA,0,NA,NA,NA
2022-10-13,11,Zimbabwe-SA,0,NA,NA,NA
2022-10-13,12,Zimbabwe-SA,1,195.666666,195.666666,195.666666
2022-10-13,13,Zimbabwe-SA,0,NA,NA,NA
2022-10-13,14,Zimbabwe-SA,1,816.65,816.65,816.65
2022-10-13,15,Zimbabwe-SA,2,1561.8833330000002,1115.7366666000005,2008.0299994
2022-10-13,16,Zimbabwe-SA,0,NA,NA,NA
2022-10-13,17,Zimbabwe-SA,2,924.8999995,923.1533327,926.6466663
2022-10-13,18,Zimbabwe-SA,0,NA,NA,NA
2022-10-13,19,Zimbabwe-SA,1,1855.983333,1855.983333,1855.983333
2022-10-13,20,Zimbabwe-SA,0,NA,NA,NA
2022-10-13,21,Zimbabwe-SA,0,NA,NA,NA
2022-10-13,22,Zimbabwe-SA,0,NA,NA,NA
2022-10-13,23,Zimbabwe-SA,0,NA,NA,NA
2022-10-14,0,Zimbabwe-SA,0,NA,NA,NA
2022-10-14,1,Zimbabwe-SA,0,NA,NA,NA
2022-10-14,2,Zimbabwe-SA,0,NA,NA,NA
2022-10-14,3,Zimbabwe-SA,0,NA,NA,NA
2022-10-14,4,Zimbabwe-SA,1,310.733333,310.733333,310.733333
2022-10-14,5,Zimbabwe-SA,4,395.233333,369.0333331,779.1216660000001
2022-10-14,6,Zimbabwe-SA,2,1241.5916665,1236.4783333,1246.7049997
2022-10-14,7,Zimbabwe-SA,3,361.066666,356.106666,388.066666
2022-10-14,8,Zimbabwe-SA,3,1408.416666,457.4433332,1408.936666
2022-10-14,9,Zimbabwe-SA,0,NA,NA,NA
2022-10-14,10,Zimbabwe-SA,1,973.966666,973.966666,973.966666
2022-10-14,11,Zimbabwe-SA,0,NA,NA,NA
2022-10-14,12,Zimbabwe-SA,3,533.85,476.9566664,3215.7033327999993
2022-10-14,13,Zimbabwe-SA,3,525.883333,421.8566666,971.1899993999998
2022-10-14,14,Zimbabwe-SA,7,684.816666,541.4533328,12941.436666
2022-10-14,15,Zimbabwe-SA,2,836.5916665,692.5049997000001,980.6783333
2022-10-14,16,Zimbabwe-SA,2,689.5166664999999,637.9299996999999,741.1033333
2022-10-14,17,Zimbabwe-SA,1,535.833333,535.833333,535.833333
2022-10-14,18,Zimbabwe-SA,0,NA,NA,NA
2022-10-14,19,Zimbabwe-SA,0,NA,NA,NA
2022-10-14,20,Zimbabwe-SA,1,1830.616666,1830.616666,1830.616666
2022-10-14,21,Zimbabwe-SA,0,NA,NA,NA
2022-10-14,22,Zimbabwe-SA,0,NA,NA,NA
2022-10-14,23,Zimbabwe-SA,0,NA,NA,NA
2022-10-15,0,Zimbabwe-SA,1,803.633333,803.633333,803.633333
2022-10-15,1,Zimbabwe-SA,0,NA,NA,NA
2022-10-15,2,Zimbabwe-SA,0,NA,NA,NA
2022-10-15,3,Zimbabwe-SA,0,NA,NA,NA
2022-10-15,4,Zimbabwe-SA,6,639.558333,591.7249999999999,644.4749995
2022-10-15,5,Zimbabwe-SA,2,342.066666,307.346666,376.786666
2022-10-15,6,Zimbabwe-SA,1,1227.25,1227.25,1227.25
2022-10-15,7,Zimbabwe-SA,0,NA,NA,NA
2022-10-15,8,Zimbabwe-SA,1,338.866666,338.866666,338.866666
2022-10-15,9,Zimbabwe-SA,0,NA,NA,NA
2022-10-15,10,Zimbabwe-SA,1,157.5,157.5,157.5
2022-10-15,11,Zimbabwe-SA,4,313.0916665,261.1266661,837.7316662
2022-10-15,12,Zimbabwe-SA,0,NA,NA,NA
2022-10-15,13,Zimbabwe-SA,2,474.125,242.54500000000007,705.7049999999999
2022-10-15,14,Zimbabwe-SA,1,757.6,757.6,757.6
2022-10-15,15,Zimbabwe-SA,0,NA,NA,NA
2022-10-15,16,Zimbabwe-SA,3,710.7,634.8866664,1421.2733328
2022-10-15,17,Zimbabwe-SA,2,722.9499995,720.2166662999999,725.6833327
2022-10-15,18,Zimbabwe-SA,1,2009.066666,2009.066666,2009.066666
2022-10-15,19,Zimbabwe-SA,4,600.1500000000001,556.6783331,898.97
2022-10-15,20,Zimbabwe-SA,0,NA,NA,NA
2022-10-15,21,Zimbabwe-SA,0,NA,NA,NA
2022-10-15,22,Zimbabwe-SA,0,NA,NA,NA
2022-10-15,23,Zimbabwe-SA,0,NA,NA,NA
2022-10-16,0,Zimbabwe-SA,0,NA,NA,NA
2022-10-16,1,Zimbabwe-SA,0,NA,NA,NA
2022-10-16,2,Zimbabwe-SA,0,NA,NA,NA
2022-10-16,3,Zimbabwe-SA,0,NA,NA,NA
2022-10-16,4,Zimbabwe-SA,1,275.866666,275.866666,275.866666
2022-10-16,5,Zimbabwe-SA,2,550.658333,509.438333,591.8783329999999
2022-10-16,6,Zimbabwe-SA,1,187,187,187
2022-10-16,7,Zimbabwe-SA,2,516.6749995,334.76166630000006,698.5883327
2022-10-16,8,Zimbabwe-SA,0,NA,NA,NA
2022-10-16,9,Zimbabwe-SA,1,1027.616666,1027.616666,1027.616666
2022-10-16,10,Zimbabwe-SA,1,1412.033333,1412.033333,1412.033333
2022-10-16,11,Zimbabwe-SA,1,1234.866666,1234.866666,1234.866666
2022-10-16,12,Zimbabwe-SA,3,930.733333,447.3999994,8473.626666599997
2022-10-16,13,Zimbabwe-SA,3,741.4,740.4133328,744.1333328
2022-10-16,14,Zimbabwe-SA,2,5968.458333,1935.3449994000007,10001.5716666
2022-10-16,15,Zimbabwe-SA,7,790.033333,532.2600000000001,16051.1833332
2022-10-16,16,Zimbabwe-SA,1,1140.916666,1140.916666,1140.916666
2022-10-16,17,Zimbabwe-SA,4,1102.8249995,975.251666,1734.5616661
2022-10-16,18,Zimbabwe-SA,0,NA,NA,NA
2022-10-16,19,Zimbabwe-SA,0,NA,NA,NA
2022-10-16,20,Zimbabwe-SA,0,NA,NA,NA
2022-10-16,21,Zimbabwe-SA,0,NA,NA,NA
2022-10-16,22,Zimbabwe-SA,0,NA,NA,NA
2022-10-16,23,Zimbabwe-SA,0,NA,NA,NA
2022-10-17,0,Zimbabwe-SA,0,NA,NA,NA
2022-10-17,1,Zimbabwe-SA,0,NA,NA,NA
2022-10-17,2,Zimbabwe-SA,0,NA,NA,NA
2022-10-17,3,Zimbabwe-SA,0,NA,NA,NA
2022-10-17,4,Zimbabwe-SA,0,NA,NA,NA
2022-10-17,5,Zimbabwe-SA,0,NA,NA,NA
2022-10-17,6,Zimbabwe-SA,0,NA,NA,NA
2022-10-17,7,Zimbabwe-SA,2,355.883333,355.1899994,356.5766666
2022-10-17,8,Zimbabwe-SA,2,639.1999995,280.26666630000005,998.1333326999999
2022-10-17,9,Zimbabwe-SA,0,NA,NA,NA
2022-10-17,10,Zimbabwe-SA,5,1342.666666,1335.6466662,1345.983333
2022-10-17,11,Zimbabwe-SA,5,291.55,251.926666,8722.283333199995
2022-10-17,12,Zimbabwe-SA,0,NA,NA,NA
2022-10-17,13,Zimbabwe-SA,0,NA,NA,NA
2022-10-17,14,Zimbabwe-SA,5,817.633333,408.53999959999993,12689.563333199998
2022-10-17,15,Zimbabwe-SA,7,828.733333,678.8099996000001,13010.09
2022-10-17,16,Zimbabwe-SA,3,673.683333,631.1366666,11398.163332999997
2022-10-17,17,Zimbabwe-SA,2,418.9499995,301.88333270000004,536.0166663
2022-10-17,18,Zimbabwe-SA,0,NA,NA,NA
2022-10-17,19,Zimbabwe-SA,1,1004.766666,1004.766666,1004.766666
2022-10-17,20,Zimbabwe-SA,0,NA,NA,NA
2022-10-17,21,Zimbabwe-SA,0,NA,NA,NA
2022-10-17,22,Zimbabwe-SA,1,622.533333,622.533333,622.533333
2022-10-17,23,Zimbabwe-SA,0,NA,NA,NA
2022-10-18,0,Zimbabwe-SA,0,NA,NA,NA
2022-10-18,1,Zimbabwe-SA,0,NA,NA,NA
2022-10-18,2,Zimbabwe-SA,1,158.916666,158.916666,158.916666
2022-10-18,3,Zimbabwe-SA,1,287.083333,287.083333,287.083333
2022-10-18,4,Zimbabwe-SA,0,NA,NA,NA
2022-10-18,5,Zimbabwe-SA,0,NA,NA,NA
2022-10-18,6,Zimbabwe-SA,3,508.433333,265.233333,520.273333
2022-10-18,7,Zimbabwe-SA,0,NA,NA,NA
2022-10-18,8,Zimbabwe-SA,1,377.033333,377.033333,377.033333
2022-10-18,9,Zimbabwe-SA,2,480.2,473.2,487.2
2022-10-18,10,Zimbabwe-SA,1,3922.95,3922.95,3922.95
2022-10-18,11,Zimbabwe-SA,1,1549.966666,1549.966666,1549.966666
2022-10-18,12,Zimbabwe-SA,0,NA,NA,NA
2022-10-18,13,Zimbabwe-SA,0,NA,NA,NA
2022-10-18,14,Zimbabwe-SA,3,380.266666,293.89333320000003,806.7866659999999
2022-10-18,15,Zimbabwe-SA,7,991.733333,564.6666664,13599.3799996
2022-10-18,16,Zimbabwe-SA,11,689.25,413.95,12388.766666
2022-10-18,17,Zimbabwe-SA,1,717.133333,717.133333,717.133333
2022-10-18,18,Zimbabwe-SA,2,6687.891666,1877.751666000001,11498.031666
2022-10-18,19,Zimbabwe-SA,1,1008.883333,1008.883333,1008.883333
2022-10-18,20,Zimbabwe-SA,1,372.333333,372.333333,372.333333
2022-10-18,21,Zimbabwe-SA,1,484.283333,484.283333,484.283333
2022-10-18,22,Zimbabwe-SA,0,NA,NA,NA
2022-10-18,23,Zimbabwe-SA,0,NA,NA,NA
2022-10-19,0,Zimbabwe-SA,0,NA,NA,NA
2022-10-19,1,Zimbabwe-SA,0,NA,NA,NA
2022-10-19,2,Zimbabwe-SA,0,NA,NA,NA
2022-10-19,3,Zimbabwe-SA,1,156.016666,156.016666,156.016666
2022-10-19,4,Zimbabwe-SA,0,NA,NA,NA
2022-10-19,5,Zimbabwe-SA,0,NA,NA,NA
2022-10-19,6,Zimbabwe-SA,1,662.7,662.7,662.7
2022-10-19,7,Zimbabwe-SA,1,5922.716666,5922.716666,5922.716666
2022-10-19,8,Zimbabwe-SA,2,673.7749994999999,351.4883327000001,996.0616662999998
2022-10-19,9,Zimbabwe-SA,2,2013.6499995,1278.8633327000002,2748.4366663
2022-10-19,10,Zimbabwe-SA,0,NA,NA,NA
2022-10-19,11,Zimbabwe-SA,0,NA,NA,NA
2022-10-19,12,Zimbabwe-SA,4,367.308333,347.36833310000003,384.681666
2022-10-19,13,Zimbabwe-SA,1,334.366666,334.366666,334.366666
2022-10-19,14,Zimbabwe-SA,1,2499.066666,2499.066666,2499.066666
2022-10-19,15,Zimbabwe-SA,9,616.9,544.276666,2046.6566666
2022-10-19,16,Zimbabwe-SA,1,1031.766666,1031.766666,1031.766666
2022-10-19,17,Zimbabwe-SA,1,575.6,575.6,575.6
2022-10-19,18,Zimbabwe-SA,3,558.75,293.48333279999997,1081.9233328
2022-10-19,19,Zimbabwe-SA,0,NA,NA,NA
2022-10-19,20,Zimbabwe-SA,0,NA,NA,NA
2022-10-19,21,Zimbabwe-SA,1,888.483333,888.483333,888.483333
2022-10-19,22,Zimbabwe-SA,0,NA,NA,NA
2022-10-19,23,Zimbabwe-SA,0,NA,NA,NA
2022-10-20,0,Zimbabwe-SA,0,NA,NA,NA
2022-10-20,1,Zimbabwe-SA,0,NA,NA,NA
2022-10-20,2,Zimbabwe-SA,0,NA,NA,NA
2022-10-20,3,Zimbabwe-SA,0,NA,NA,NA
2022-10-20,4,Zimbabwe-SA,0,NA,NA,NA
2022-10-20,5,Zimbabwe-SA,9,1253.366666,681.213333,4960.4433332
2022-10-20,6,Zimbabwe-SA,0,NA,NA,NA
2022-10-20,7,Zimbabwe-SA,1,253,253,253
2022-10-20,8,Zimbabwe-SA,0,NA,NA,NA
2022-10-20,9,Zimbabwe-SA,0,NA,NA,NA
2022-10-20,10,Zimbabwe-SA,0,NA,NA,NA
